Source,Destination,Length,Sequence,MessageType,Label
0,3,78,39438,11,0
0,3,58,11726,0,0
0,3,58,11726,8,0
0,3,58,11727,0,0
0,3,58,11727,8,0
1,3,60,31146,1,0
0,3,68,31146,9,0
0,3,78,39439,11,0
0,3,58,11728,0,0
0,3,58,11728,8,0
1,3,60,31147,1,0
0,3,68,31147,9,0
0,3,58,11729,0,0
0,3,58,11729,8,0
0,3,78,39440,11,0
0,3,58,11730,0,0
0,3,58,11730,8,0
0,3,58,11731,0,0
0,3,58,11731,8,0
0,3,78,39441,11,0
0,3,58,11732,0,0
0,3,58,11732,8,0
0,3,58,11733,0,0
0,3,58,11733,8,0
0,3,78,39442,11,0
0,3,58,11734,0,0
0,3,58,11734,8,0
0,3,58,11735,0,0
0,3,58,11735,8,0
0,3,78,39443,11,0
0,3,58,11736,0,0
0,3,58,11736,8,0
0,3,58,11737,0,0
0,3,58,11737,8,0
0,3,78,39444,11,0
0,3,58,11738,0,0
0,3,58,11738,8,0
0,3,58,11739,0,0
0,3,58,11739,8,0
0,3,78,39445,11,0
0,3,58,11740,0,0
0,3,58,11740,8,0
0,3,58,11741,0,0
0,3,58,11741,8,0
0,3,78,39446,11,0
0,3,58,11742,0,0
0,3,58,11742,8,0
0,3,58,11743,0,0
0,3,58,11743,8,0
0,3,78,39447,11,0
0,3,58,11744,0,0
0,3,58,11744,8,0
0,3,58,11745,0,0
0,3,58,11745,8,0
0,3,78,39448,11,0
0,3,58,11746,0,0
0,3,58,11746,8,0
0,3,58,11747,0,0
0,3,58,11747,8,0
0,3,78,39449,11,0
0,3,58,11748,0,0
0,3,58,11748,8,0
0,3,58,11749,0,0
0,3,58,11749,8,0
0,3,78,39450,11,0
0,3,58,11750,0,0
0,3,58,11750,8,0
0,3,58,11751,0,0
0,3,58,11751,8,0
0,3,78,39451,11,0
0,3,58,11752,0,0
0,3,58,11752,8,0
0,3,58,11753,0,0
0,3,58,11753,8,0
0,3,78,39452,11,0
0,3,58,11754,0,0
0,3,58,11754,8,0
0,3,58,11755,0,0
0,3,58,11755,8,0
0,3,78,39453,11,0
0,3,58,11756,0,0
0,3,58,11756,8,0
0,3,58,11757,0,0
0,3,58,11757,8,0
0,3,78,39454,11,0
0,3,58,11758,0,0
0,3,58,11758,8,0
1,3,60,31148,1,0
0,3,68,31148,9,0
0,3,58,11759,0,0
0,3,58,11759,8,0
0,3,78,39455,11,0
0,3,58,11760,0,0
0,3,58,11760,8,0
0,3,58,11761,0,0
0,3,58,11761,8,0
0,3,78,39456,11,0
0,3,58,11762,0,0
0,3,58,11762,8,0
0,3,58,11763,0,0
0,3,58,11763,8,0
0,3,78,39457,11,0
0,3,58,11764,0,0
0,3,58,11764,8,0
0,3,58,11765,0,0
0,3,58,11765,8,0
0,3,78,39458,11,0
0,3,58,11766,0,0
0,3,58,11766,8,0
0,3,58,11767,0,0
0,3,58,11767,8,0
0,3,78,39459,11,0
0,3,58,11768,0,0
0,3,58,11768,8,0
0,3,58,11769,0,0
0,3,58,11769,8,0
0,3,78,39460,11,0
0,3,58,11770,0,0
0,3,58,11770,8,0
0,3,58,11771,0,0
0,3,58,11771,8,0
0,3,78,39461,11,0
0,3,58,11772,0,0
0,3,58,11772,8,0
0,3,58,11773,0,0
0,3,58,11773,8,0
0,3,78,39462,11,0
0,3,58,11774,0,0
0,3,58,11774,8,0
0,3,58,11775,0,0
0,3,58,11775,8,0
0,3,78,39463,11,0
0,3,58,11776,0,0
0,3,58,11776,8,0
0,3,58,11777,0,0
0,3,58,11777,8,0
0,3,78,39464,11,0
0,3,58,11778,0,0
0,3,58,11778,8,0
0,3,58,11779,0,0
0,3,58,11779,8,0
0,3,78,39465,11,0
0,3,58,11780,0,0
0,3,58,11780,8,0
0,3,58,11781,0,0
0,3,58,11781,8,0
0,3,78,39466,11,0
0,3,58,11782,0,0
0,3,58,11782,8,0
0,3,58,11783,0,0
0,3,58,11783,8,0
0,3,78,39467,11,0
0,3,58,11784,0,0
0,3,58,11784,8,0
1,3,60,31149,1,0
0,3,68,31149,9,0
0,3,58,11785,0,0
0,3,58,11785,8,0
0,3,78,39468,11,0
0,3,58,11786,0,0
0,3,58,11786,8,0
0,3,58,11787,0,0
0,3,58,11787,8,0
0,3,78,39469,11,0
0,3,58,11788,0,0
0,3,58,11788,8,0
0,3,58,11789,0,0
0,3,58,11789,8,0
0,3,78,39470,11,0
0,3,58,11790,0,0
0,3,58,11790,8,0
0,3,58,11791,0,0
0,3,58,11791,8,0
0,3,78,39471,11,0
0,3,58,11792,0,0
0,3,58,11792,8,0
0,3,58,11793,0,0
0,3,58,11793,8,0
0,3,78,39472,11,0
0,3,58,11794,0,0
0,3,58,11794,8,0
0,3,58,11795,0,0
0,3,58,11795,8,0
0,3,78,39473,11,0
0,3,58,11796,0,0
0,3,58,11796,8,0
0,3,58,11797,0,0
0,3,58,11797,8,0
0,3,78,39474,11,0
0,3,58,11798,0,0
0,3,58,11798,8,0
0,3,58,11799,0,0
0,3,58,11799,8,0
0,3,78,39475,11,0
0,3,58,11800,0,0
0,3,58,11800,8,0
0,3,58,11801,0,0
0,3,58,11801,8,0
0,3,78,39476,11,0
0,3,58,11802,0,0
0,3,58,11802,8,0
0,3,58,11803,0,0
0,3,58,11803,8,0
0,3,78,39477,11,0
0,3,58,11804,0,0
0,3,58,11804,8,0
0,3,58,11805,0,0
0,3,58,11805,8,0
0,3,78,39478,11,0
0,3,58,11806,0,0
0,3,58,11806,8,0
0,3,58,11807,0,0
0,3,58,11807,8,0
0,3,78,39479,11,0
0,3,58,11808,0,0
0,3,58,11808,8,0
0,3,58,11809,0,0
0,3,58,11809,8,0
0,3,78,39480,11,0
0,3,58,11810,0,0
0,3,58,11810,8,0
1,3,60,31150,1,0
0,3,68,31150,9,0
0,3,58,11811,0,0
0,3,58,11811,8,0
1,3,60,31151,1,0
0,3,68,31151,9,0
0,3,78,39481,11,0
0,3,58,11812,0,0
0,3,58,11812,8,0
0,3,58,11813,0,0
0,3,58,11813,8,0
0,3,78,39482,11,0
0,3,58,11814,0,0
0,3,58,11814,8,0
0,3,58,11815,0,0
0,3,58,11815,8,0
0,3,78,39483,11,0
0,3,58,11816,0,0
0,3,58,11816,8,0
0,3,58,11817,0,0
0,3,58,11817,8,0
0,3,78,39484,11,0
0,3,58,11818,0,0
0,3,58,11818,8,0
0,3,58,11819,0,0
0,3,58,11819,8,0
0,3,78,39485,11,0
0,3,58,11820,0,0
0,3,58,11820,8,0
0,3,58,11821,0,0
0,3,58,11821,8,0
0,3,78,39486,11,0
0,3,58,11822,0,0
0,3,58,11822,8,0
0,3,58,11823,0,0
0,3,58,11823,8,0
0,3,78,39487,11,0
0,3,58,11824,0,0
0,3,58,11824,8,0
0,3,58,11825,0,0
0,3,58,11825,8,0
0,3,78,39488,11,0
0,3,58,11826,0,0
0,3,58,11826,8,0
0,3,58,11827,0,0
0,3,58,11827,8,0
0,3,78,39489,11,0
0,3,58,11828,0,0
0,3,58,11828,8,0
0,3,58,11829,0,0
0,3,58,11829,8,0
0,3,78,39490,11,0
0,3,58,11830,0,0
0,3,58,11830,8,0
0,3,58,11831,0,0
0,3,58,11831,8,0
0,3,78,39491,11,0
0,3,58,11832,0,0
0,3,58,11832,8,0
0,3,58,11833,0,0
0,3,58,11833,8,0
0,3,78,39492,11,0
0,3,58,11834,0,0
0,3,58,11834,8,0
0,3,58,11835,0,0
0,3,58,11835,8,0
1,3,60,31152,1,0
0,3,68,31152,9,0
0,3,78,39493,11,0
0,3,58,11836,0,0
0,3,58,11836,8,0
0,3,58,11837,0,0
0,3,58,11837,8,0
0,3,78,39494,11,0
0,3,58,11838,0,0
0,3,58,11838,8,0
0,3,58,11839,0,0
0,3,58,11839,8,0
0,3,78,39495,11,0
0,3,58,11840,0,0
0,3,58,11840,8,0
0,3,58,11841,0,0
0,3,58,11841,8,0
0,3,78,39496,11,0
0,3,58,11842,0,0
0,3,58,11842,8,0
0,3,58,11843,0,0
0,3,58,11843,8,0
0,3,78,39497,11,0
0,3,58,11844,0,0
0,3,58,11844,8,0
0,3,58,11845,0,0
0,3,58,11845,8,0
0,3,78,39498,11,0
0,3,58,11846,0,0
0,3,58,11846,8,0
0,3,58,11847,0,0
0,3,58,11847,8,0
0,3,78,39499,11,0
0,3,58,11848,0,0
0,3,58,11848,8,0
0,3,58,11849,0,0
0,3,58,11849,8,0
0,3,78,39500,11,0
0,3,58,11850,0,0
0,3,58,11850,8,0
0,3,58,11851,0,0
0,3,58,11851,8,0
0,3,78,39501,11,0
0,3,58,11852,0,0
0,3,58,11852,8,0
0,3,58,11853,0,0
0,3,58,11853,8,0
0,3,78,39502,11,0
0,3,58,11854,0,0
0,3,58,11854,8,0
1,3,60,31153,1,0
0,3,68,31153,9,0
0,3,58,11855,0,0
0,3,58,11855,8,0
0,3,78,39503,11,0
0,3,58,11856,0,0
0,3,58,11856,8,0
0,3,58,11857,0,0
0,3,58,11857,8,0
0,3,78,39504,11,0
0,3,58,11858,0,0
0,3,58,11858,8,0
0,3,58,11859,0,0
0,3,58,11859,8,0
0,3,78,39505,11,0
0,3,58,11860,0,0
0,3,58,11860,8,0
0,3,58,11861,0,0
0,3,58,11861,8,0
0,3,78,39506,11,0
0,3,58,11862,0,0
0,3,58,11862,8,0
0,3,58,11863,0,0
0,3,58,11863,8,0
0,3,78,39507,11,0
0,3,58,11864,0,0
0,3,58,11864,8,0
0,3,58,11865,0,0
0,3,58,11865,8,0
0,3,78,39508,11,0
0,3,58,11866,0,0
0,3,58,11866,8,0
0,3,58,11867,0,0
0,3,58,11867,8,0
0,3,78,39509,11,0
0,3,58,11868,0,0
0,3,58,11868,8,0
0,3,58,11869,0,0
0,3,58,11869,8,0
0,3,78,39510,11,0
0,3,58,11870,0,0
0,3,58,11870,8,0
0,3,58,11871,0,0
0,3,58,11871,8,0
0,3,78,39511,11,0
0,3,58,11872,0,0
0,3,58,11872,8,0
0,3,58,11873,0,0
0,3,58,11873,8,0
0,3,78,39512,11,0
0,3,58,11874,0,0
0,3,58,11874,8,0
0,3,58,11875,0,0
0,3,58,11875,8,0
0,3,78,39513,11,0
0,3,58,11876,0,0
0,3,58,11876,8,0
0,3,58,11877,0,0
0,3,58,11877,8,0
0,3,78,39514,11,0
0,3,58,11878,0,0
0,3,58,11878,8,0
0,3,58,11879,0,0
0,3,58,11879,8,0
1,3,60,31154,1,0
0,3,68,31154,9,0
0,3,78,39515,11,0
0,3,58,11880,0,0
0,3,58,11880,8,0
0,3,58,11881,0,0
0,3,58,11881,8,0
0,3,78,39516,11,0
0,3,58,11882,0,0
0,3,58,11882,8,0
0,3,58,11883,0,0
0,3,58,11883,8,0
0,3,78,39517,11,0
0,3,58,11884,0,0
0,3,58,11884,8,0
0,3,58,11885,0,0
0,3,58,11885,8,0
0,3,78,39518,11,0
0,3,58,11886,0,0
0,3,58,11886,8,0
0,3,58,11887,0,0
0,3,58,11887,8,0
0,3,78,39519,11,0
0,3,58,11888,0,0
0,3,58,11888,8,0
0,3,58,11889,0,0
0,3,58,11889,8,0
1,3,60,31155,1,0
0,3,68,31155,9,0
0,3,78,39520,11,0
0,3,58,11890,0,0
0,3,58,11890,8,0
0,3,58,11891,0,0
0,3,58,11891,8,0
0,3,78,39521,11,0
0,3,58,11892,0,0
0,3,58,11892,8,0
0,3,58,11893,0,0
0,3,58,11893,8,0
0,3,78,39522,11,0
0,3,58,11894,0,0
0,3,58,11894,8,0
0,3,58,11895,0,0
0,3,58,11895,8,0
0,3,78,39523,11,0
0,3,58,11896,0,0
0,3,58,11896,8,0
0,3,58,11897,0,0
0,3,58,11897,8,0
0,3,78,39524,11,0
0,3,58,11898,0,0
0,3,58,11898,8,0
0,3,58,11899,0,0
0,3,58,11899,8,0
0,3,78,39525,11,0
0,3,58,11900,0,0
0,3,58,11900,8,0
0,3,58,11901,0,0
0,3,58,11901,8,0
0,3,78,39526,11,0
0,3,58,11902,0,0
0,3,58,11902,8,0
0,3,58,11903,0,0
0,3,58,11903,8,0
0,3,78,39527,11,0
0,3,58,11904,0,0
0,3,58,11904,8,0
0,3,58,11905,0,0
0,3,58,11905,8,0
0,3,78,39528,11,0
0,3,58,11906,0,0
0,3,58,11906,8,0
0,3,58,11907,0,0
0,3,58,11907,8,0
0,3,78,39529,11,0
0,3,58,11908,0,0
0,3,58,11908,8,0
0,3,58,11909,0,0
0,3,58,11909,8,0
0,3,78,39530,11,0
0,3,58,11910,0,0
0,3,58,11910,8,0
1,3,60,31156,1,0
0,3,68,31156,9,0
0,3,58,11911,0,0
0,3,58,11911,8,0
0,3,78,39531,11,0
0,3,58,11912,0,0
0,3,58,11912,8,0
0,3,58,11913,0,0
0,3,58,11913,8,0
0,3,78,39532,11,0
0,3,58,11914,0,0
0,3,58,11914,8,0
0,3,58,11915,0,0
0,3,58,11915,8,0
0,3,78,39533,11,0
0,3,58,11916,0,0
0,3,58,11916,8,0
0,3,58,11917,0,0
0,3,58,11917,8,0
0,3,78,39534,11,0
0,3,58,11918,0,0
0,3,58,11918,8,0
0,3,58,11919,0,0
0,3,58,11919,8,0
0,3,78,39535,11,0
0,3,58,11920,0,0
0,3,58,11920,8,0
0,3,58,11921,0,0
0,3,58,11921,8,0
0,3,78,39536,11,0
0,3,58,11922,0,0
0,3,58,11922,8,0
0,3,58,11923,0,0
0,3,58,11923,8,0
0,3,78,39537,11,0
0,3,58,11924,0,0
0,3,58,11924,8,0
0,3,58,11925,0,0
0,3,58,11925,8,0
0,3,78,39538,11,0
0,3,58,11926,0,0
0,3,58,11926,8,0
0,3,58,11927,0,0
0,3,58,11927,8,0
0,3,78,39539,11,0
0,3,58,11928,0,0
0,3,58,11928,8,0
0,3,58,11929,0,0
0,3,58,11929,8,0
0,3,78,39540,11,0
0,3,58,11930,0,0
0,3,58,11930,8,0
0,3,58,11931,0,0
0,3,58,11931,8,0
0,3,78,39541,11,0
0,3,58,11932,0,0
0,3,58,11932,8,0
1,3,60,31157,1,0
0,3,68,31157,9,0
0,3,58,11933,0,0
0,3,58,11933,8,0
0,3,78,39542,11,0
0,3,58,11934,0,0
0,3,58,11934,8,0
0,3,58,11935,0,0
0,3,58,11935,8,0
0,3,78,39543,11,0
0,3,58,11936,0,0
0,3,58,11936,8,0
0,3,58,11937,0,0
0,3,58,11937,8,0
0,3,78,39544,11,0
0,3,58,11938,0,0
0,3,58,11938,8,0
0,3,58,11939,0,0
0,3,58,11939,8,0
0,3,78,39545,11,0
0,3,58,11940,0,0
0,3,58,11940,8,0
0,3,58,11941,0,0
0,3,58,11941,8,0
0,3,78,39546,11,0
0,3,58,11942,0,0
0,3,58,11942,8,0
0,3,58,11943,0,0
0,3,58,11943,8,0
0,3,78,39547,11,0
0,3,58,11944,0,0
0,3,58,11944,8,0
0,3,58,11945,0,0
0,3,58,11945,8,0
0,3,78,39548,11,0
0,3,58,11946,0,0
0,3,58,11946,8,0
0,3,58,11947,0,0
0,3,58,11947,8,0
0,3,78,39549,11,0
0,3,58,11948,0,0
0,3,58,11948,8,0
0,3,58,11949,0,0
0,3,58,11949,8,0
0,3,78,39550,11,0
0,3,58,11950,0,0
0,3,58,11950,8,0
0,3,58,11951,0,0
0,3,58,11951,8,0
0,3,78,39551,11,0
0,3,58,11952,0,0
0,3,58,11952,8,0
0,3,58,11953,0,0
0,3,58,11953,8,0
0,3,78,39552,11,0
0,3,58,11954,0,0
0,3,58,11954,8,0
0,3,58,11955,0,0
0,3,58,11955,8,0
0,3,78,39553,11,0
0,3,58,11956,0,0
0,3,58,11956,8,0
0,3,58,11957,0,0
0,3,58,11957,8,0
0,3,78,39554,11,0
0,3,58,11958,0,0
0,3,58,11958,8,0
0,3,58,11959,0,0
0,3,58,11959,8,0
0,3,78,39555,11,0
0,3,58,11960,0,0
0,3,58,11960,8,0
0,3,58,11961,0,0
0,3,58,11961,8,0
0,3,78,39556,11,0
1,3,60,31158,1,0
0,3,68,31158,9,0
0,3,58,11962,0,0
0,3,58,11962,8,0
0,3,58,11963,0,0
0,3,58,11963,8,0
0,3,78,39557,11,0
0,3,58,11964,0,0
0,3,58,11964,8,0
0,3,58,11965,0,0
0,3,58,11965,8,0
0,3,78,39558,11,0
0,3,58,11966,0,0
0,3,58,11966,8,0
0,3,58,11967,0,0
0,3,58,11967,8,0
0,3,78,39559,11,0
0,3,58,11968,0,0
0,3,58,11968,8,0
0,3,58,11969,0,0
0,3,58,11969,8,0
0,3,78,39560,11,0
0,3,58,11970,0,0
0,3,58,11970,8,0
0,3,58,11971,0,0
0,3,58,11971,8,0
0,3,78,39561,11,0
0,3,58,11972,0,0
0,3,58,11972,8,0
0,3,58,11973,0,0
0,3,58,11973,8,0
0,3,78,39562,11,0
0,3,58,11974,0,0
0,3,58,11974,8,0
0,3,58,11975,0,0
0,3,58,11975,8,0
0,3,78,39563,11,0
0,3,58,11976,0,0
0,3,58,11976,8,0
0,3,58,11977,0,0
0,3,58,11977,8,0
0,3,78,39564,11,0
0,3,58,11978,0,0
0,3,58,11978,8,0
0,3,58,11979,0,0
0,3,58,11979,8,0
0,3,78,39565,11,0
0,3,58,11980,0,0
0,3,58,11980,8,0
0,3,58,11981,0,0
0,3,58,11981,8,0
0,3,78,39566,11,0
0,3,58,11982,0,0
0,3,58,11982,8,0
0,3,58,11983,0,0
0,3,58,11983,8,0
0,3,78,39567,11,0
0,3,58,11984,0,0
0,3,58,11984,8,0
0,3,58,11985,0,0
0,3,58,11985,8,0
0,3,78,39568,11,0
0,3,58,11986,0,0
0,3,58,11986,8,0
0,3,58,11987,0,0
0,3,58,11987,8,0
0,3,78,39569,11,0
0,3,58,11988,0,0
0,3,58,11988,8,0
1,3,60,31159,1,0
0,3,68,31159,9,0
0,3,58,11989,0,0
0,3,58,11989,8,0
0,3,78,39570,11,0
0,3,58,11990,0,0
0,3,58,11990,8,0
0,3,58,11991,0,0
0,3,58,11991,8,0
0,3,78,39571,11,0
0,3,58,11992,0,0
0,3,58,11992,8,0
0,3,58,11993,0,0
0,3,58,11993,8,0
0,3,78,39572,11,0
0,3,58,11994,0,0
0,3,58,11994,8,0
0,3,58,11995,0,0
0,3,58,11995,8,0
0,3,78,39573,11,0
0,3,58,11996,0,0
0,3,58,11996,8,0
0,3,58,11997,0,0
0,3,58,11997,8,0
0,3,78,39574,11,0
0,3,58,11998,0,0
0,3,58,11998,8,0
0,3,58,11999,0,0
0,3,58,11999,8,0
0,3,78,39575,11,0
0,3,58,12000,0,0
0,3,58,12000,8,0
0,3,58,12001,0,0
0,3,58,12001,8,0
0,3,78,39576,11,0
0,3,58,12002,0,0
0,3,58,12002,8,0
0,3,58,12003,0,0
0,3,58,12003,8,0
0,3,78,39577,11,0
0,3,58,12004,0,0
0,3,58,12004,8,0
0,3,58,12005,0,0
0,3,58,12005,8,0
0,3,78,39578,11,0
0,3,58,12006,0,0
0,3,58,12006,8,0
0,3,58,12007,0,0
0,3,58,12007,8,0
0,3,78,39579,11,0
0,3,58,12008,0,0
0,3,58,12008,8,0
0,3,58,12009,0,0
0,3,58,12009,8,0
0,3,78,39580,11,0
0,3,58,12010,0,0
0,3,58,12010,8,0
0,3,58,12011,0,0
0,3,58,12011,8,0
0,3,78,39581,11,0
0,3,58,12012,0,0
0,3,58,12012,8,0
0,3,58,12013,0,0
0,3,58,12013,8,0
0,3,78,39582,11,0
0,3,58,12014,0,0
0,3,58,12014,8,0
0,3,58,12015,0,0
0,3,58,12015,8,0
0,3,78,39583,11,0
0,3,58,12016,0,0
0,3,58,12016,8,0
0,3,58,12017,0,0
0,3,58,12017,8,0
0,3,78,39584,11,0
0,3,58,12018,0,0
0,3,58,12018,8,0
0,3,58,12019,0,0
0,3,58,12019,8,0
0,3,78,39585,11,0
0,3,58,12020,0,0
0,3,58,12020,8,0
1,3,60,31160,1,0
0,3,68,31160,9,0
0,3,58,12021,0,0
0,3,58,12021,8,0
0,3,78,39586,11,0
0,3,58,12022,0,0
0,3,58,12022,8,0
0,3,58,12023,0,0
0,3,58,12023,8,0
0,3,78,39587,11,0
0,3,58,12024,0,0
0,3,58,12024,8,0
0,3,58,12025,0,0
0,3,58,12025,8,0
0,3,78,39588,11,0
0,3,58,12026,0,0
0,3,58,12026,8,0
0,3,58,12027,0,0
0,3,58,12027,8,0
0,3,78,39589,11,0
0,3,58,12028,0,0
0,3,58,12028,8,0
0,3,58,12029,0,0
0,3,58,12029,8,0
0,3,78,39590,11,0
0,3,58,12030,0,0
0,3,58,12030,8,0
0,3,58,12031,0,0
0,3,58,12031,8,0
0,3,78,39591,11,0
0,3,58,12032,0,0
0,3,58,12032,8,0
0,3,58,12033,0,0
0,3,58,12033,8,0
0,3,78,39592,11,0
0,3,58,12034,0,0
0,3,58,12034,8,0
0,3,58,12035,0,0
0,3,58,12035,8,0
0,3,78,39593,11,0
0,3,58,12036,0,0
0,3,58,12036,8,0
0,3,58,12037,0,0
0,3,58,12037,8,0
0,3,78,39594,11,0
0,3,58,12038,0,0
0,3,58,12038,8,0
0,3,58,12039,0,0
0,3,58,12039,8,0
0,3,78,39595,11,0
0,3,58,12040,0,0
0,3,58,12040,8,0
1,3,60,31161,1,0
0,3,68,31161,9,0
0,3,58,12041,0,0
0,3,58,12041,8,0
0,3,78,39596,11,0
0,3,58,12042,0,0
0,3,58,12042,8,0
0,3,58,12043,0,0
0,3,58,12043,8,0
0,3,78,39597,11,0
0,3,58,12044,0,0
0,3,58,12044,8,0
0,3,58,12045,0,0
0,3,58,12045,8,0
0,3,78,39598,11,0
0,3,58,12046,0,0
0,3,58,12046,8,0
0,3,58,12047,0,0
0,3,58,12047,8,0
0,3,78,39599,11,0
0,3,58,12048,0,0
0,3,58,12048,8,0
0,3,58,12049,0,0
0,3,58,12049,8,0
0,3,78,39600,11,0
0,3,58,12050,0,0
0,3,58,12050,8,0
1,3,60,31162,1,0
0,3,68,31162,9,0
0,3,58,12051,0,0
0,3,58,12051,8,0
1,3,60,31163,1,0
0,3,68,31163,9,0
0,3,78,39601,11,0
0,3,58,12052,0,0
0,3,58,12052,8,0
0,3,58,12053,0,0
0,3,58,12053,8,0
0,3,78,39602,11,0
0,3,58,12054,0,0
0,3,58,12054,8,0
0,3,58,12055,0,0
0,3,58,12055,8,0
0,3,78,39603,11,0
0,3,58,12056,0,0
0,3,58,12056,8,0
0,3,58,12057,0,0
0,3,58,12057,8,0
0,3,78,39604,11,0
0,3,58,12058,0,0
0,3,58,12058,8,0
0,3,58,12059,0,0
0,3,58,12059,8,0
0,3,78,39605,11,0
0,3,58,12060,0,0
0,3,58,12060,8,0
1,3,60,31164,1,0
0,3,68,31164,9,0
0,3,58,12061,0,0
0,3,58,12061,8,0
0,3,78,39606,11,0
0,3,58,12062,0,0
0,3,58,12062,8,0
0,3,58,12063,0,0
0,3,58,12063,8,0
0,3,78,39607,11,0
0,3,58,12064,0,0
0,3,58,12064,8,0
0,3,58,12065,0,0
0,3,58,12065,8,0
0,3,78,39608,11,0
0,3,58,12066,0,0
0,3,58,12066,8,0
0,3,58,12067,0,0
0,3,58,12067,8,0
0,3,78,39609,11,0
0,3,58,12068,0,0
0,3,58,12068,8,0
0,3,58,12069,0,0
0,3,58,12069,8,0
0,3,78,39610,11,0
0,3,58,12070,0,0
0,3,58,12070,8,0
0,3,58,12071,0,0
0,3,58,12071,8,0
0,3,78,39611,11,0
0,3,58,12072,0,0
0,3,58,12072,8,0
0,3,58,12073,0,0
0,3,58,12073,8,0
0,3,78,39612,11,0
0,3,58,12074,0,0
0,3,58,12074,8,0
0,3,58,12075,0,0
0,3,58,12075,8,0
0,3,78,39613,11,0
0,3,58,12076,0,0
0,3,58,12076,8,0
0,3,58,12077,0,0
0,3,58,12077,8,0
0,3,78,39614,11,0
0,3,58,12078,0,0
0,3,58,12078,8,0
0,3,58,12079,0,0
0,3,58,12079,8,0
0,3,78,39615,11,0
0,3,58,12080,0,0
0,3,58,12080,8,0
0,3,58,12081,0,0
0,3,58,12081,8,0
0,3,78,39616,11,0
0,3,58,12082,0,0
0,3,58,12082,8,0
0,3,58,12083,0,0
0,3,58,12083,8,0
0,3,78,39617,11,0
0,3,58,12084,0,0
0,3,58,12084,8,0
0,3,58,12085,0,0
0,3,58,12085,8,0
0,3,78,39618,11,0
0,3,58,12086,0,0
0,3,58,12086,8,0
0,3,58,12087,0,0
0,3,58,12087,8,0
1,3,60,31165,1,0
0,3,68,31165,9,0
0,3,78,39619,11,0
0,3,58,12088,0,0
0,3,58,12088,8,0
0,3,58,12089,0,0
0,3,58,12089,8,0
0,3,78,39620,11,0
0,3,58,12090,0,0
0,3,58,12090,8,0
0,3,58,12091,0,0
0,3,58,12091,8,0
0,3,78,39621,11,0
0,3,58,12092,0,0
0,3,58,12092,8,0
0,3,58,12093,0,0
0,3,58,12093,8,0
0,3,78,39622,11,0
0,3,58,12094,0,0
0,3,58,12094,8,0
0,3,58,12095,0,0
0,3,58,12095,8,0
0,3,78,39623,11,0
0,3,58,12096,0,0
0,3,58,12096,8,0
0,3,58,12097,0,0
0,3,58,12097,8,0
0,3,78,39624,11,0
0,3,58,12098,0,0
0,3,58,12098,8,0
0,3,58,12099,0,0
0,3,58,12099,8,0
0,3,78,39625,11,0
0,3,58,12100,0,0
0,3,58,12100,8,0
0,3,58,12101,0,0
0,3,58,12101,8,0
0,3,78,39626,11,0
0,3,58,12102,0,0
0,3,58,12102,8,0
0,3,58,12103,0,0
0,3,58,12103,8,0
0,3,78,39627,11,0
0,3,58,12104,0,0
0,3,58,12104,8,0
0,3,58,12105,0,0
0,3,58,12105,8,0
0,3,78,39628,11,0
0,3,58,12106,0,0
0,3,58,12106,8,0
0,3,58,12107,0,0
0,3,58,12107,8,0
0,3,78,39629,11,0
0,3,58,12108,0,0
0,3,58,12108,8,0
0,3,58,12109,0,0
0,3,58,12109,8,0
0,3,78,39630,11,0
0,3,58,12110,0,0
0,3,58,12110,8,0
0,3,58,12111,0,0
0,3,58,12111,8,0
0,3,78,39631,11,0
1,3,60,31166,1,0
0,3,68,31166,9,0
0,3,58,12112,0,0
0,3,58,12112,8,0
0,3,58,12113,0,0
0,3,58,12113,8,0
0,3,78,39632,11,0
0,3,58,12114,0,0
0,3,58,12114,8,0
0,3,58,12115,0,0
0,3,58,12115,8,0
0,3,78,39633,11,0
0,3,58,12116,0,0
0,3,58,12116,8,0
0,3,58,12117,0,0
0,3,58,12117,8,0
0,3,78,39634,11,0
0,3,58,12118,0,0
0,3,58,12118,8,0
0,3,58,12119,0,0
0,3,58,12119,8,0
0,3,78,39635,11,0
0,3,58,12120,0,0
0,3,58,12120,8,0
0,3,58,12121,0,0
0,3,58,12121,8,0
0,3,78,39636,11,0
0,3,58,12122,0,0
0,3,58,12122,8,0
0,3,58,12123,0,0
0,3,58,12123,8,0
0,3,78,39637,11,0
0,3,58,12124,0,0
0,3,58,12124,8,0
0,3,58,12125,0,0
0,3,58,12125,8,0
0,3,78,39638,11,0
0,3,58,12126,0,0
0,3,58,12126,8,0
0,3,58,12127,0,0
0,3,58,12127,8,0
0,3,78,39639,11,0
0,3,58,12128,0,0
0,3,58,12128,8,0
0,3,58,12129,0,0
0,3,58,12129,8,0
0,3,78,39640,11,0
0,3,58,12130,0,0
0,3,58,12130,8,0
0,3,58,12131,0,0
0,3,58,12131,8,0
0,3,78,39641,11,0
0,3,58,12132,0,0
0,3,58,12132,8,0
0,3,58,12133,0,0
0,3,58,12133,8,0
0,3,78,39642,11,0
0,3,58,12134,0,0
0,3,58,12134,8,0
0,3,58,12135,0,0
0,3,58,12135,8,0
0,3,78,39643,11,0
0,3,58,12136,0,0
0,3,58,12136,8,0
0,3,58,12137,0,0
0,3,58,12137,8,0
0,3,78,39644,11,0
0,3,58,12138,0,0
0,3,58,12138,8,0
