Source,Destination,Length,SequenceID,MessageType,Label
0,2,58,21999,1,0
1,2,68,21999,9,0
1,2,78,45289,11,0
1,2,60,25007,0,0
1,2,60,25008,0,0
0,2,58,22000,1,0
1,2,68,22000,9,0
1,2,78,45290,11,0
1,2,60,25009,0,0
0,2,58,22001,1,0
1,2,68,22001,9,0
1,2,60,25010,0,0
1,2,78,45291,11,0
1,2,60,25011,0,0
0,2,58,22002,1,0
1,2,68,22002,9,0
0,2,58,22003,1,0
1,2,68,22003,9,0
0,2,58,22004,1,0
1,2,68,22004,9,0
1,2,60,25012,0,0
1,2,78,45292,11,0
1,2,60,25013,0,0
0,2,58,22005,1,0
1,2,68,22005,9,0
1,2,60,25014,0,0
1,2,78,45293,11,0
1,2,60,25015,0,0
0,2,58,22006,1,0
1,2,68,22006,9,0
0,2,58,22007,1,0
1,2,68,22007,9,0
1,2,60,25016,0,0
0,2,58,22008,1,0
1,2,68,22008,9,0
1,2,78,45294,11,0
1,2,60,25017,0,0
1,2,60,25018,0,0
0,2,58,22009,1,0
1,2,68,22009,9,0
1,2,78,45295,11,0
1,2,60,25019,0,0
0,2,58,22010,1,0
1,2,68,22010,9,0
1,2,60,25020,0,0
1,2,78,45296,11,0
1,2,60,25021,0,0
0,2,58,22011,1,0
1,2,68,22011,9,0
1,2,60,25022,0,0
0,2,58,22012,1,0
1,2,68,22012,9,0
1,2,78,45297,11,0
1,2,60,25023,0,0
0,2,58,22013,1,0
1,2,68,22013,9,0
0,2,58,22014,1,0
1,2,68,22014,9,0
0,2,58,22015,1,0
1,2,68,22015,9,0
1,2,60,25024,0,0
0,2,58,22016,1,0
1,2,68,22016,9,0
1,2,78,45298,11,0
1,2,60,25025,0,0
0,2,58,22017,1,0
1,2,68,22017,9,0
0,2,58,22018,1,0
1,2,68,22018,9,0
1,2,60,25026,0,0
0,2,58,22019,1,0
1,2,68,22019,9,0
1,2,78,45299,11,0
1,2,60,25027,0,0
1,2,60,25028,0,0
0,2,58,22020,1,0
1,2,68,22020,9,0
1,2,78,45300,11,0
1,2,60,25029,0,0
1,2,60,25030,0,0
0,2,58,22021,1,0
1,2,68,22021,9,0
1,2,78,45301,11,0
1,2,60,25031,0,0
0,2,58,22022,1,0
1,2,68,22022,9,0
1,2,60,25032,0,0
0,2,58,22023,1,0
1,2,68,22023,9,0
0,2,58,22024,1,0
1,2,68,22024,9,0
1,2,78,45302,11,0
1,2,60,25033,0,0
1,2,60,25034,0,0
0,2,58,22025,1,0
1,2,68,22025,9,0
1,2,78,45303,11,0
1,2,60,25035,0,0
0,2,58,22026,1,0
1,2,68,22026,9,0
1,2,60,25036,0,0
0,2,58,22027,1,0
1,2,68,22027,9,0
1,2,78,45304,11,0
1,2,60,25037,0,0
0,2,58,22028,1,0
1,2,68,22028,9,0
1,2,60,25038,0,0
1,2,78,45305,11,0
1,2,60,25039,0,0
0,2,58,22029,1,0
1,2,68,22029,9,0
0,2,58,22030,1,0
1,2,68,22030,9,0
1,2,60,25040,0,0
0,2,58,22031,1,0
1,2,68,22031,9,0
1,2,78,45306,11,0
1,2,60,25041,0,0
0,2,58,22032,1,0
1,2,68,22032,9,0
1,2,60,25042,0,0
1,2,78,45307,11,0
1,2,60,25043,0,0
0,2,58,22033,1,0
1,2,68,22033,9,0
0,2,58,22034,1,0
1,2,68,22034,9,0
1,2,60,25044,0,0
1,2,78,45308,11,0
1,2,60,25045,0,0
0,2,58,22035,1,0
1,2,68,22035,9,0
1,2,60,25046,0,0
0,2,58,22036,1,0
1,2,68,22036,9,0
1,2,78,45309,11,0
1,2,60,25047,0,0
0,2,58,22037,1,0
1,2,68,22037,9,0
1,2,60,25048,0,0
1,2,78,45310,11,0
1,2,60,25049,0,0
0,2,58,22038,1,0
1,2,68,22038,9,0
1,2,60,25050,0,0
1,2,78,45311,11,0
1,2,60,25051,0,0
0,2,58,22039,1,0
1,2,68,22039,9,0
1,2,60,25052,0,0
0,2,58,22040,1,0
1,2,68,22040,9,0
1,2,78,45312,11,0
1,2,60,25053,0,0
0,2,58,22041,1,0
1,2,68,22041,9,0
1,2,60,25054,0,0
0,2,58,22042,1,0
1,2,68,22042,9,0
1,2,78,45313,11,0
1,2,60,25055,0,0
0,2,58,22043,1,0
1,2,68,22043,9,0
0,2,58,22044,1,0
1,2,68,22044,9,0
1,2,60,25056,0,0
0,2,58,22045,1,0
1,2,68,22045,9,0
0,2,58,22046,1,0
1,2,68,22046,9,0
1,2,78,45314,11,0
1,2,60,25057,0,0
1,2,60,25058,0,0
0,2,58,22047,1,0
1,2,68,22047,9,0
1,2,78,45315,11,0
1,2,60,25059,0,0
0,2,58,22048,1,0
1,2,68,22048,9,0
1,2,60,25060,0,0
0,2,58,22049,1,0
1,2,68,22049,9,0
1,2,78,45316,11,0
1,2,60,25061,0,0
1,2,60,25062,0,0
0,2,58,22050,1,0
1,2,68,22050,9,0
1,2,78,45317,11,0
1,2,60,25063,0,0
0,2,58,22051,1,0
1,2,68,22051,9,0
0,2,58,22052,1,0
1,2,68,22052,9,0
1,2,60,25064,0,0
0,2,58,22053,1,0
1,2,68,22053,9,0
1,2,78,45318,11,0
1,2,60,25065,0,0
1,2,60,25066,0,0
0,2,58,22054,1,0
1,2,68,22054,9,0
0,2,58,22055,1,0
1,2,68,22055,9,0
1,2,78,45319,11,0
1,2,60,25067,0,0
1,2,60,25068,0,0
0,2,58,22056,1,0
1,2,68,22056,9,0
1,2,78,45320,11,0
1,2,60,25069,0,0
0,2,58,22057,1,0
1,2,68,22057,9,0
1,2,60,25070,0,0
1,2,78,45321,11,0
1,2,60,25071,0,0
0,2,58,22058,1,0
1,2,68,22058,9,0
1,2,60,25072,0,0
0,2,58,22059,1,0
1,2,68,22059,9,0
1,2,78,45322,11,0
1,2,60,25073,0,0
0,2,58,22060,1,0
1,2,68,22060,9,0
0,2,58,22061,1,0
1,2,68,22061,9,0
1,2,60,25074,0,0
0,2,58,22062,1,0
1,2,68,22062,9,0
1,2,78,45323,11,0
1,2,60,25075,0,0
1,2,60,25076,0,0
0,2,58,22063,1,0
1,2,68,22063,9,0
1,2,78,45324,11,0
1,2,60,25077,0,0
1,2,60,25078,0,0
0,2,58,22064,1,0
1,2,68,22064,9,0
1,2,78,45325,11,0
1,2,60,25079,0,0
1,2,60,25080,0,0
0,2,58,22065,1,0
1,2,68,22065,9,0
1,2,78,45326,11,0
1,2,60,25081,0,0
0,2,58,22066,1,0
1,2,68,22066,9,0
1,2,60,25082,0,0
1,2,78,45327,11,0
1,2,60,25083,0,0
0,2,58,22067,1,0
1,2,68,22067,9,0
1,2,60,25084,0,0
1,2,78,45328,11,0
1,2,60,25085,0,0
0,2,58,22068,1,0
1,2,68,22068,9,0
1,2,60,25086,0,0
0,2,58,22069,1,0
1,2,68,22069,9,0
1,2,78,45329,11,0
1,2,60,25087,0,0
0,2,58,22070,1,0
1,2,68,22070,9,0
1,2,60,25088,0,0
0,2,58,22071,1,0
1,2,68,22071,9,0
1,2,78,45330,11,0
1,2,60,25089,0,0
1,2,60,25090,0,0
0,2,58,22072,1,0
0,2,58,22073,1,0
1,2,68,22072,9,0
1,2,68,22073,9,0
0,2,58,22074,1,0
1,2,68,22074,9,0
1,2,78,45331,11,0
1,2,60,25091,0,0
0,2,58,22075,1,0
1,2,68,22075,9,0
1,2,60,25092,0,0
1,2,78,45332,11,0
1,2,60,25093,0,0
0,2,58,22076,1,0
1,2,68,22076,9,0
1,2,60,25094,0,0
1,2,78,45333,11,0
1,2,60,25095,0,0
0,2,58,22077,1,0
1,2,68,22077,9,0
0,2,58,22078,1,0
1,2,68,22078,9,0
0,2,58,22079,1,0
1,2,68,22079,9,0
1,2,60,25096,0,0
0,2,58,22080,1,0
1,2,68,22080,9,0
1,2,78,45334,11,0
1,2,60,25097,0,0
0,2,58,22081,1,0
1,2,68,22081,9,0
1,2,60,25098,0,0
0,2,58,22082,1,0
1,2,68,22082,9,0
1,2,78,45335,11,0
1,2,60,25099,0,0
1,2,60,25100,0,0
0,2,58,22083,1,0
1,2,68,22083,9,0
1,2,78,45336,11,0
1,2,60,25101,0,0
0,2,58,22084,1,0
1,2,68,22084,9,0
1,2,60,25102,0,0
0,2,58,22085,1,0
1,2,68,22085,9,0
1,2,78,45337,11,0
1,2,60,25103,0,0
0,2,58,22086,1,0
1,2,68,22086,9,0
1,2,60,25104,0,0
0,2,58,22087,1,0
1,2,68,22087,9,0
1,2,78,45338,11,0
1,2,60,25105,0,0
0,2,58,22088,1,0
1,2,68,22088,9,0
1,2,60,25106,0,0
0,2,58,22089,1,0
1,2,68,22089,9,0
1,2,78,45339,11,0
1,2,60,25107,0,0
1,2,60,25108,0,0
0,2,58,22090,1,0
1,2,68,22090,9,0
1,2,78,45340,11,0
1,2,60,25109,0,0
1,2,60,25110,0,0
0,2,58,22091,1,0
1,2,68,22091,9,0
1,2,78,45341,11,0
1,2,60,25111,0,0
0,2,58,22092,1,0
1,2,68,22092,9,0
1,2,60,25112,0,0
0,2,58,22093,1,0
1,2,68,22093,9,0
1,2,78,45342,11,0
1,2,60,25113,0,0
1,2,60,25114,0,0
0,2,58,22094,1,0
1,2,68,22094,9,0
1,2,78,45343,11,0
1,2,60,25115,0,0
0,2,58,22095,1,0
1,2,68,22095,9,0
1,2,60,25116,0,0
0,2,58,22096,1,0
1,2,68,22096,9,0
1,2,78,45344,11,0
1,2,60,25117,0,0
0,2,58,22097,1,0
1,2,68,22097,9,0
1,2,60,25118,0,0
0,2,58,22098,1,0
1,2,68,22098,9,0
1,2,78,45345,11,0
1,2,60,25119,0,0
0,2,58,22099,1,0
1,2,68,22099,9,0
0,2,58,22100,1,0
1,2,68,22100,9,0
1,2,60,25120,0,0
1,2,78,45346,11,0
1,2,60,25121,0,0
0,2,58,22101,1,0
1,2,68,22101,9,0
0,2,58,22102,1,0
1,2,68,22102,9,0
1,2,60,25122,0,0
0,2,58,22103,1,0
1,2,68,22103,9,0
1,2,78,45347,11,0
1,2,60,25123,0,0
1,2,60,25124,0,0
0,2,58,22104,1,0
1,2,68,22104,9,0
0,2,58,22105,1,0
1,2,68,22105,9,0
0,2,58,22106,1,0
1,2,68,22106,9,0
1,2,78,45348,11,0
1,2,60,25125,0,0
0,2,58,22107,1,0
1,2,68,22107,9,0
1,2,60,25126,0,0
0,2,58,22108,1,0
1,2,68,22108,9,0
1,2,78,45349,11,0
1,2,60,25127,0,0
0,2,58,22109,1,0
1,2,68,22109,9,0
1,2,60,25128,0,0
0,2,58,22110,1,0
1,2,68,22110,9,0
1,2,78,45350,11,0
1,2,60,25129,0,0
1,2,60,25130,0,0
0,2,58,22111,1,0
1,2,68,22111,9,0
0,2,58,22112,1,0
1,2,68,22112,9,0
1,2,78,45351,11,0
1,2,60,25131,0,0
0,2,58,22113,1,0
1,2,68,22113,9,0
1,2,60,25132,0,0
0,2,58,22114,1,0
1,2,68,22114,9,0
0,2,58,22115,1,0
1,2,68,22115,9,0
0,2,58,22116,1,0
1,2,68,22116,9,0
0,2,58,22117,1,0
1,2,68,22117,9,0
1,2,78,45352,11,0
1,2,60,25133,0,0
1,2,60,25134,0,0
0,2,58,22118,1,0
1,2,68,22118,9,0
1,2,78,45353,11,0
1,2,60,25135,0,0
0,2,58,22119,1,0
1,2,68,22119,9,0
1,2,60,25136,0,0
0,2,58,22120,1,0
1,2,68,22120,9,0
1,2,78,45354,11,0
1,2,60,25137,0,0
0,2,58,22121,1,0
1,2,68,22121,9,0
1,2,60,25138,0,0
0,2,58,22122,1,0
1,2,68,22122,9,0
1,2,78,45355,11,0
1,2,60,25139,0,0
1,2,60,25140,0,0
0,2,58,22123,1,0
1,2,68,22123,9,0
1,2,78,45356,11,0
1,2,60,25141,0,0
0,2,58,22124,1,0
1,2,68,22124,9,0
1,2,60,25142,0,0
0,2,58,22125,1,0
1,2,68,22125,9,0
1,2,78,45357,11,0
1,2,60,25143,0,0
0,2,58,22126,1,0
1,2,68,22126,9,0
1,2,60,25144,0,0
0,2,58,22127,1,0
1,2,68,22127,9,0
1,2,78,45358,11,0
1,2,60,25145,0,0
1,2,60,25146,0,0
0,2,58,22128,1,0
1,2,68,22128,9,0
1,2,78,45359,11,0
1,2,60,25147,0,0
0,2,58,22129,1,0
1,2,68,22129,9,0
1,2,60,25148,0,0
1,2,78,45360,11,0
1,2,60,25149,0,0
0,2,58,22130,1,0
1,2,68,22130,9,0
0,2,58,22131,1,0
1,2,68,22131,9,0
0,2,58,22132,1,0
1,2,68,22132,9,0
1,2,60,25150,0,0
1,2,78,45361,11,0
1,2,60,25151,0,0
0,2,58,22133,1,0
1,2,68,22133,9,0
1,2,60,25152,0,0
1,2,78,45362,11,0
1,2,60,25153,0,0
0,2,58,22134,1,0
1,2,68,22134,9,0
1,2,60,25154,0,0
0,2,58,22135,1,0
1,2,68,22135,9,0
0,2,58,22136,1,0
1,2,68,22136,9,0
1,2,78,45363,11,0
1,2,60,25155,0,0
0,2,58,22137,1,0
1,2,68,22137,9,0
1,2,60,25156,0,0
1,2,78,45364,11,0
1,2,60,25157,0,0
0,2,58,22138,1,0
1,2,68,22138,9,0
1,2,60,25158,0,0
0,2,58,22139,1,0
1,2,68,22139,9,0
1,2,78,45365,11,0
1,2,60,25159,0,0
0,2,58,22140,1,0
1,2,68,22140,9,0
1,2,60,25160,0,0
0,2,58,22141,1,0
1,2,68,22141,9,0
1,2,78,45366,11,0
1,2,60,25161,0,0
1,2,60,25162,0,0
0,2,58,22142,1,0
1,2,68,22142,9,0
1,2,78,45367,11,0
1,2,60,25163,0,0
0,2,58,22143,1,0
1,2,68,22143,9,0
0,2,58,22144,1,0
1,2,68,22144,9,0
1,2,60,25164,0,0
0,2,58,22145,1,0
1,2,68,22145,9,0
1,2,78,45368,11,0
1,2,60,25165,0,0
0,2,58,22146,1,0
1,2,68,22146,9,0
1,2,60,25166,0,0
0,2,58,22147,1,0
1,2,68,22147,9,0
1,2,78,45369,11,0
1,2,60,25167,0,0
0,2,58,22148,1,0
1,2,68,22148,9,0
0,2,58,22149,1,0
1,2,68,22149,9,0
1,2,60,25168,0,0
1,2,78,45370,11,0
1,2,60,25169,0,0
0,2,58,22150,1,0
1,2,68,22150,9,0
0,2,58,22151,1,0
1,2,68,22151,9,0
1,2,60,25170,0,0
0,2,58,22152,1,0
1,2,68,22152,9,0
0,2,58,22153,1,0
1,2,68,22153,9,0
1,2,78,45371,11,0
1,2,60,25171,0,0
1,2,60,25172,0,0
0,2,58,22154,1,0
1,2,68,22154,9,0
0,2,58,22155,1,0
1,2,68,22155,9,0
1,2,78,45372,11,0
1,2,60,25173,0,0
0,2,58,22156,1,0
1,2,68,22156,9,0
0,2,58,22157,1,0
1,2,68,22157,9,0
1,2,60,25174,0,0
0,2,58,22158,1,0
1,2,68,22158,9,0
1,2,78,45373,11,0
1,2,60,25175,0,0
0,2,58,22159,1,0
1,2,68,22159,9,0
1,2,60,25176,0,0
0,2,58,22160,1,0
1,2,68,22160,9,0
0,2,58,22161,1,0
1,2,68,22161,9,0
1,2,78,45374,11,0
1,2,60,25177,0,0
0,2,58,22162,1,0
1,2,68,22162,9,0
0,2,58,22163,1,0
1,2,68,22163,9,0
1,2,60,25178,0,0
0,2,58,22164,1,0
1,2,68,22164,9,0
1,2,78,45375,11,0
1,2,60,25179,0,0
0,2,58,22165,1,0
1,2,68,22165,9,0
1,2,60,25180,0,0
1,2,78,45376,11,0
1,2,60,25181,0,0
0,2,58,22166,1,0
1,2,68,22166,9,0
1,2,60,25182,0,0
1,2,78,45377,11,0
1,2,60,25183,0,0
0,2,58,22167,1,0
1,2,68,22167,9,0
1,2,60,25184,0,0
0,2,58,22168,1,0
1,2,68,22168,9,0
1,2,78,45378,11,0
1,2,60,25185,0,0
0,2,58,22169,1,0
1,2,68,22169,9,0
0,2,58,22170,1,0
1,2,68,22170,9,0
1,2,60,25186,0,0
0,2,58,22171,1,0
1,2,68,22171,9,0
1,2,78,45379,11,0
1,2,60,25187,0,0
0,2,58,22172,1,0
1,2,68,22172,9,0
1,2,60,25188,0,0
1,2,78,45380,11,0
1,2,60,25189,0,0
0,2,58,22173,1,0
1,2,68,22173,9,0
0,2,58,22174,1,0
1,2,68,22174,9,0
1,2,60,25190,0,0
0,2,58,22175,1,0
1,2,68,22175,9,0
1,2,78,45381,11,0
1,2,60,25191,0,0
0,2,58,22176,1,0
1,2,68,22176,9,0
1,2,60,25192,0,0
1,2,78,45382,11,0
1,2,60,25193,0,0
0,2,58,22177,1,0
1,2,68,22177,9,0
1,2,60,25194,0,0
0,2,58,22178,1,0
1,2,68,22178,9,0
0,2,58,22179,1,0
1,2,68,22179,9,0
0,2,58,22180,1,0
1,2,68,22180,9,0
1,2,78,45383,11,0
1,2,60,25195,0,0
0,2,58,22181,1,0
1,2,68,22181,9,0
1,2,60,25196,0,0
0,2,58,22182,1,0
1,2,68,22182,9,0
1,2,78,45384,11,0
1,2,60,25197,0,0
0,2,58,22183,1,0
1,2,68,22183,9,0
1,2,60,25198,0,0
1,2,78,45385,11,0
1,2,60,25199,0,0
0,2,58,22184,1,0
1,2,68,22184,9,0
0,2,58,22185,1,0
1,2,68,22185,9,0
0,2,58,22186,1,0
1,2,68,22186,9,0
1,2,60,25200,0,0
1,2,78,45386,11,0
1,2,60,25201,0,0
0,2,58,22187,1,0
1,2,68,22187,9,0
0,2,58,22188,1,0
1,2,68,22188,9,0
1,2,60,25202,0,0
0,2,58,22189,1,0
1,2,68,22189,9,0
1,2,78,45387,11,0
1,2,60,25203,0,0
0,2,58,22190,1,0
1,2,68,22190,9,0
1,2,60,25204,0,0
0,2,58,22191,1,0
1,2,68,22191,9,0
0,2,58,22192,1,0
1,2,68,22192,9,0
1,2,78,45388,11,0
1,2,60,25205,0,0
0,2,58,22193,1,0
1,2,68,22193,9,0
1,2,60,25206,0,0
1,2,78,45389,11,0
1,2,60,25207,0,0
0,2,58,22194,1,0
1,2,68,22194,9,0
0,2,58,22195,1,0
1,2,68,22195,9,0
1,2,60,25208,0,0
1,2,78,45390,11,0
1,2,60,25209,0,0
0,2,58,22196,1,0
1,2,68,22196,9,0
1,2,60,25210,0,0
1,2,78,45391,11,0
1,2,60,25211,0,0
0,2,58,22197,1,0
1,2,68,22197,9,0
0,2,58,22198,1,0
1,2,68,22198,9,0
1,2,60,25212,0,0
0,2,58,22199,1,0
1,2,68,22199,9,0
1,2,78,45392,11,0
1,2,60,25213,0,0
1,2,60,25214,0,0
0,2,58,22200,1,0
1,2,68,22200,9,0
1,2,78,45393,11,0
1,2,60,25215,0,0
0,2,58,22201,1,0
1,2,68,22201,9,0
1,2,60,25216,0,0
1,2,78,45394,11,0
1,2,60,25217,0,0
0,2,58,22202,1,0
1,2,68,22202,9,0
1,2,60,25218,0,0
1,2,78,45395,11,0
1,2,60,25219,0,0
0,2,58,22203,1,0
1,2,68,22203,9,0
1,2,60,25220,0,0
0,2,58,22204,1,0
1,2,68,22204,9,0
1,2,78,45396,11,0
1,2,60,25221,0,0
1,2,60,25222,0,0
0,2,58,22205,1,0
1,2,68,22205,9,0
1,2,78,45397,11,0
1,2,60,25223,0,0
0,2,58,22206,1,0
1,2,68,22206,9,0
1,2,60,25224,0,0
1,2,78,45398,11,0
1,2,60,25225,0,0
0,2,58,22207,1,0
1,2,68,22207,9,0
1,2,60,25226,0,0
1,2,78,45399,11,0
1,2,60,25227,0,0
0,2,58,22208,1,0
1,2,68,22208,9,0
1,2,60,25228,0,0
1,2,78,45400,11,0
1,2,60,25229,0,0
0,2,58,22209,1,0
1,2,68,22209,9,0
1,2,60,25230,0,0
1,2,78,45401,11,0
1,2,60,25231,0,0
0,2,58,22210,1,0
1,2,68,22210,9,0
0,2,58,22211,1,0
1,2,68,22211,9,0
1,2,60,25232,0,0
0,2,58,22212,1,0
1,2,68,22212,9,0
1,2,78,45402,11,0
1,2,60,25233,0,0
0,2,58,22213,1,0
1,2,68,22213,9,0
1,2,60,25234,0,0
0,2,58,22214,1,0
1,2,68,22214,9,0
0,2,58,22215,1,0
1,2,68,22215,9,0
1,2,78,45403,11,0
1,2,60,25235,0,0
0,2,58,22216,1,0
1,2,68,22216,9,0
0,2,58,22217,1,0
1,2,68,22217,9,0
0,2,58,22218,1,0
1,2,68,22218,9,0
1,2,60,25236,0,0
0,2,58,22219,1,0
1,2,68,22219,9,0
1,2,78,45404,11,0
1,2,60,25237,0,0
0,2,58,22220,1,0
1,2,68,22220,9,0
1,2,60,25238,0,0
0,2,58,22221,1,0
1,2,68,22221,9,0
1,2,78,45405,11,0
1,2,60,25239,0,0
0,2,58,22222,1,0
1,2,68,22222,9,0
1,2,60,25240,0,0
0,2,58,22223,1,0
1,2,68,22223,9,0
1,2,78,45406,11,0
1,2,60,25241,0,0
0,2,58,22224,1,0
1,2,68,22224,9,0
0,2,58,22225,1,0
1,2,68,22225,9,0
1,2,60,25242,0,0
0,2,58,22226,1,0
1,2,68,22226,9,0
1,2,78,45407,11,0
1,2,60,25243,0,0
0,2,58,22227,1,0
1,2,68,22227,9,0
0,2,58,22228,1,0
1,2,68,22228,9,0
1,2,60,25244,0,0
0,2,58,22229,1,0
1,2,68,22229,9,0
1,2,78,45408,11,0
1,2,60,25245,0,0
0,2,58,22230,1,0
1,2,68,22230,9,0
1,2,60,25246,0,0
0,2,58,22231,1,0
1,2,68,22231,9,0
1,2,78,45409,11,0
1,2,60,25247,0,0
1,2,60,25248,0,0
0,2,58,22232,1,0
1,2,68,22232,9,0
1,2,78,45410,11,0
1,2,60,25249,0,0
1,2,60,25250,0,0
0,2,58,22233,1,0
1,2,68,22233,9,0
1,2,78,45411,11,0
1,2,60,25251,0,0
1,2,60,25252,0,0
0,2,58,22234,1,0
1,2,68,22234,9,0
1,2,78,45412,11,0
1,2,60,25253,0,0
0,2,58,22235,1,0
1,2,68,22235,9,0
1,2,60,25254,0,0
0,2,58,22236,1,0
1,2,68,22236,9,0
0,2,58,22237,1,0
1,2,68,22237,9,0
0,2,58,22238,1,0
1,2,68,22238,9,0
1,2,78,45413,11,0
1,2,60,25255,0,0
1,2,60,25256,0,0
0,2,58,22239,1,0
1,2,68,22239,9,0
1,2,78,45414,11,0
1,2,60,25257,0,0
0,2,58,22240,1,0
1,2,68,22240,9,0
1,2,60,25258,0,0
0,2,58,22241,1,0
1,2,68,22241,9,0
1,2,78,45415,11,0
1,2,60,25259,0,0
0,2,58,22242,1,0
1,2,68,22242,9,0
1,2,60,25260,0,0
1,2,78,45416,11,0
1,2,60,25261,0,0
0,2,58,22243,1,0
1,2,68,22243,9,0
0,2,58,22244,1,0
1,2,68,22244,9,0
1,2,60,25262,0,0
0,2,58,22245,1,0
1,2,68,22245,9,0
1,2,78,45417,11,0
1,2,60,25263,0,0
1,2,60,25264,0,0
0,2,58,22246,1,0
1,2,68,22246,9,0
1,2,78,45418,11,0
1,2,60,25265,0,0
0,2,58,22247,1,0
1,2,68,22247,9,0
0,2,58,22248,1,0
1,2,68,22248,9,0
1,2,60,25266,0,0
1,2,78,45419,11,0
1,2,60,25267,0,0
0,2,58,22249,1,0
1,2,68,22249,9,0
1,2,60,25268,0,0
1,2,78,45420,11,0
1,2,60,25269,0,0
0,2,58,22250,1,0
1,2,68,22250,9,0
1,2,60,25270,0,0
1,2,78,45421,11,0
1,2,60,25271,0,0
0,2,58,22251,1,0
1,2,68,22251,9,0
1,2,60,25272,0,0
0,2,58,22252,1,0
1,2,68,22252,9,0
1,2,78,45422,11,0
1,2,60,25273,0,0
0,2,58,22253,1,0
1,2,68,22253,9,0
0,2,58,22254,1,0
1,2,68,22254,9,0
1,2,60,25274,0,0
0,2,58,22255,1,0
1,2,68,22255,9,0
1,2,78,45423,11,0
1,2,60,25275,0,0
0,2,58,22256,1,0
1,2,68,22256,9,0
1,2,60,25276,0,0
0,2,58,22257,1,0
1,2,68,22257,9,0
1,2,78,45424,11,0
1,2,60,25277,0,0
0,2,58,22258,1,0
1,2,68,22258,9,0
1,2,60,25278,0,0
0,2,58,22259,1,0
1,2,68,22259,9,0
1,2,78,45425,11,0
1,2,60,25279,0,0
0,2,58,22260,1,0
1,2,68,22260,9,0
1,2,60,25280,0,0
0,2,58,22261,1,0
1,2,68,22261,9,0
1,2,78,45426,11,0
1,2,60,25281,0,0
0,2,58,22262,1,0
1,2,68,22262,9,0
0,2,58,22263,1,0
1,2,68,22263,9,0
0,2,58,22264,1,0
1,2,68,22264,9,0
1,2,60,25282,0,0
1,2,78,45427,11,0
1,2,60,25283,0,0
0,2,58,22265,1,0
1,2,68,22265,9,0
1,2,60,25284,0,0
1,2,78,45428,11,0
1,2,60,25285,0,0
0,2,58,22266,1,0
1,2,68,22266,9,0
1,2,60,25286,0,0
0,2,58,22267,1,0
1,2,68,22267,9,0
0,2,58,22268,1,0
1,2,68,22268,9,0
1,2,78,45429,11,0
1,2,60,25287,0,0
0,2,58,22269,1,0
1,2,68,22269,9,0
0,2,58,22270,1,0
1,2,68,22270,9,0
1,2,60,25288,0,0
0,2,58,22271,1,0
1,2,68,22271,9,0
0,2,58,22272,1,0
1,2,68,22272,9,0
1,2,78,45430,11,0
1,2,60,25289,0,0
1,2,60,25290,0,0
0,2,58,22273,1,0
1,2,68,22273,9,0
1,2,78,45431,11,0
1,2,60,25291,0,0
0,2,58,22274,1,0
1,2,68,22274,9,0
1,2,60,25292,0,0
0,2,58,22275,1,0
1,2,68,22275,9,0
1,2,78,45432,11,0
1,2,60,25293,0,0
0,2,58,22276,1,0
1,2,68,22276,9,0
0,2,58,22277,1,0
1,2,68,22277,9,0
0,2,58,22278,1,0
1,2,68,22278,9,0
1,2,60,25294,0,0
0,2,58,22279,1,0
1,2,68,22279,9,0
1,2,78,45433,11,0
1,2,60,25295,0,0
1,2,60,25296,0,0
0,2,58,22280,1,0
1,2,68,22280,9,0
1,2,78,45434,11,0
1,2,60,25297,0,0
0,2,58,22281,1,0
1,2,68,22281,9,0
1,2,60,25298,0,0
0,2,58,22282,1,0
1,2,68,22282,9,0
1,2,78,45435,11,0
1,2,60,25299,0,0
1,2,60,25300,0,0
0,2,58,22283,1,0
1,2,68,22283,9,0
1,2,78,45436,11,0
1,2,60,25301,0,0
0,2,58,22284,1,0
1,2,68,22284,9,0
1,2,60,25302,0,0
1,2,78,45437,11,0
1,2,60,25303,0,0
0,2,58,22285,1,0
1,2,68,22285,9,0
0,2,58,22286,1,0
1,2,68,22286,9,0
1,2,60,25304,0,0
1,2,78,45438,11,0
1,2,60,25305,0,0
0,2,58,22287,1,0
1,2,68,22287,9,0
1,2,60,25306,0,0
0,2,58,22288,1,0
1,2,68,22288,9,0
1,2,78,45439,11,0
1,2,60,25307,0,0
1,2,60,25308,0,0
0,2,58,22289,1,0
1,2,68,22289,9,0
1,2,78,45440,11,0
1,2,60,25309,0,0
0,2,58,22290,1,0
1,2,68,22290,9,0
1,2,60,25310,0,0
0,2,58,22291,1,0
1,2,68,22291,9,0
1,2,78,45441,11,0
1,2,60,25311,0,0
0,2,58,22292,1,0
1,2,68,22292,9,0
1,2,60,25312,0,0
1,2,78,45442,11,0
1,2,60,25313,0,0
0,2,58,22293,1,0
1,2,68,22293,9,0
0,2,58,22294,1,0
1,2,68,22294,9,0
1,2,60,25314,0,0
0,2,58,22295,1,0
1,2,68,22295,9,0
0,2,58,22296,1,0
1,2,68,22296,9,0
1,2,78,45443,11,0
1,2,60,25315,0,0
1,2,60,25316,0,0
0,2,58,22297,1,0
1,2,68,22297,9,0
1,2,78,45444,11,0
1,2,60,25317,0,0
0,2,58,22298,1,0
1,2,68,22298,9,0
1,2,60,25318,0,0
0,2,58,22299,1,0
1,2,68,22299,9,0
1,2,78,45445,11,0
1,2,60,25319,0,0
1,2,60,25320,0,0
0,2,58,22300,1,0
1,2,68,22300,9,0
