Source,Destination,Length,SequenceID,MessageType,Time Interval,Label
0,2,58,51024,8,0.00012922286987304688,0
0,2,58,51025,0,0.0624241828918457,0
0,2,58,51025,8,0.00011849403381347656,0
0,2,78,25561,11,0.05349135398864746,0
0,2,58,51026,0,0.008934497833251953,0
0,2,58,51026,8,0.0001289844512939453,0
0,2,58,51027,0,0.062377214431762695,0
0,2,58,51027,8,0.00011277198791503906,0
0,2,78,25562,11,0.05349087715148748,0
0,2,58,51028,0,0.008950948715213514,0
0,2,58,51028,8,0.00011682510375976562,0
0,2,58,51029,0,0.06242823600768688,0
0,2,58,51029,8,0.0001275539398211123,0
0,2,78,25563,11,0.053426980972291815,0
0,2,58,51030,0,0.009028911590576172,0
0,2,58,51030,8,0.00011754035949529396,0
0,2,58,51031,0,0.06243610382080078,0
0,2,58,51031,8,0.00013065338134765625,0
0,2,78,25564,11,0.05334901809692383,0
0,2,58,51032,0,0.009072542190551758,0
0,2,58,51032,8,0.00013232231139959083,0
0,2,58,51033,0,0.062420606613160956,0
0,2,58,51033,8,8.344650268554688e-05,0
1,2,60,11410,1,0.03615212440490545,0
0,2,68,11410,9,7.057189941583886e-05,0
0,2,78,25565,11,0.017121315002441406,0
0,2,58,51034,0,0.009124279022216797,0
0,2,58,51034,8,0.00013160705566228614,0
0,2,58,51035,0,0.062415122985839844,0
0,2,58,51035,8,0.00012540817260919823,0
0,2,78,25566,11,0.053254127502441406,0
0,2,58,51036,0,0.009174346923828125,0
0,2,58,51036,8,0.00012731552124023438,0
0,2,58,51037,0,0.06242060661315918,0
0,2,58,51037,8,0.00011658668518066406,0
0,2,78,25567,11,0.053212881088256836,0
0,2,58,51038,0,0.009217023849487305,0
0,2,58,51038,8,0.00012826919555664062,0
0,2,58,51039,0,0.06241655349731445,0
0,2,58,51039,8,0.00012302398681640625,0
0,2,78,25568,11,0.05313158035278143,0
0,2,58,51040,0,0.009294509887697089,0
0,2,58,51040,8,0.00011587142944335938,0
0,2,58,51041,0,0.06239891052246094,0
0,2,58,51041,8,6.866455078125e-05,0
1,2,60,11411,1,0.022093534469604492,0
0,2,68,11411,9,5.769729614080177e-05,0
0,2,78,25569,11,0.030976772308353162,0
0,2,58,51042,0,0.00931048393249334,0
0,2,58,51042,8,0.0001239776611328125,0
0,2,58,51043,0,0.06244373321533381,0
0,2,58,51043,8,0.00013804435729802833,0
0,2,78,25570,11,0.05300259590148926,0
0,2,58,51044,0,0.00940084457397461,0
0,2,58,51044,8,0.00010395050049005761,0
0,2,58,51045,0,0.062461853027341974,0
0,2,58,51045,8,0.00011801719665527344,0
0,2,78,25571,11,0.052978277206422675,0
0,2,58,51046,0,0.009415388107298028,0
0,2,58,51046,8,0.00011348724365412011,0
0,2,58,51047,0,0.062400817871091974,0
0,2,58,51047,8,7.653236389160156e-05,0
0,2,78,25572,11,0.053002119064331055,0
0,2,58,51048,0,0.009418249130249023,0
0,2,58,51048,8,0.00020098686218439354,0
0,2,58,51049,0,0.06231594085693182,0
0,2,58,51049,8,4.792213439941406e-05,0
0,2,78,25573,11,0.0530703067779541,0
0,2,58,51050,0,0.00942182540893377,0
0,2,58,51050,8,0.0001065731048601748,0
0,2,58,51051,0,0.06249189376831055,0
0,2,58,51051,8,0.00010251998901367188,0
0,2,78,25574,11,0.052987098693847656,0
0,2,58,51052,0,0.00948333740234375,0
0,2,58,51052,8,9.965896606445312e-05,0
0,2,58,51053,0,0.06248617172241211,0
0,2,58,51053,8,0.00015616416931152344,0
0,2,78,25575,11,0.05284643173217596,0
0,2,58,51054,0,0.009577989578248847,0
0,2,58,51054,8,0.00015878677368164062,0
0,2,58,51055,0,0.06241965293884277,0
0,2,58,51055,8,0.00016427040100097656,0
0,2,78,25576,11,0.052751779556274414,0
0,2,58,51056,0,0.009661674499511719,0
0,2,58,51056,8,0.000152587890625,0
0,2,58,51057,0,0.0624237060546875,0
0,2,58,51057,8,0.00016450881958007812,0
0,2,78,25577,11,0.052672386169433594,0
0,2,58,51058,0,0.00974273681640625,0
0,2,58,51058,8,0.00010061264038085938,0
0,2,58,51059,0,0.062474966049194336,0
0,2,58,51059,8,0.00015521049499689354,0
0,2,78,25578,11,0.05259919166564764,0
0,2,58,51060,0,0.009828329086303711,0
0,2,58,51060,8,0.00015974044799804688,0
0,2,58,51061,0,0.0624206066131574,0
0,2,58,51061,8,9.846687317072167e-05,0
0,2,78,25579,11,0.0525665283203125,0
0,2,58,51062,0,0.009911060333251953,0
0,2,58,51062,8,0.00015974044799804688,0
0,2,58,51063,0,0.06235337257385076,0
0,2,58,51063,8,0.00015473365783869042,0
0,2,78,25580,11,0.052492380142211914,0
0,2,58,51064,0,0.009924650192260742,0
0,2,58,51064,8,0.0001516342163103701,0
0,2,58,51065,0,0.06242775917053045,0
0,2,58,51065,8,0.00016427040100097656,0
0,2,78,25581,11,0.05240941047668457,0
0,2,58,51066,0,0.010006189346313477,0
0,2,58,51066,8,0.0001475811004638672,0
0,2,58,51067,0,0.06242966651916504,0
0,2,58,51067,8,0.0001068115234375,0
1,2,60,11412,1,0.026631593704223633,0
0,2,68,11412,9,8.320808410822167e-05,0
0,2,78,25582,11,0.025671958923339844,0
0,2,58,51068,0,0.010081291198728692,0
0,2,58,51068,8,0.000156402587890625,0
1,2,60,11413,1,0.04913210868835449,0
0,2,68,11413,9,8.034706115722656e-05,0
0,2,58,51069,0,0.013199567794799805,0
0,2,58,51069,8,0.00016045570373712792,0
0,2,78,25583,11,0.052202463150024414,0
0,2,58,51070,0,0.010219097137449396,0
0,2,58,51070,8,0.0001475811004638672,0
0,2,58,51071,0,0.062426090240478516,0
0,2,58,51071,8,0.00015401840209960938,0
0,2,78,25584,11,0.052129268646240234,0
0,2,58,51072,0,0.010305166244506836,0
0,2,58,51072,8,0.0004482269287109375,0
0,2,58,51073,0,0.06212496757507324,0
0,2,58,51073,8,0.00016021728515625,0
0,2,78,25585,11,0.05203413963317871,0
0,2,58,51074,0,0.010382175445558417,0
0,2,58,51074,8,0.0001671314239466426,0
0,2,58,51075,0,0.06241488456726252,0
0,2,58,51075,8,0.0001504421234148623,0
0,2,78,25586,11,0.05195951461791992,0
0,2,58,51076,0,0.010640621185300958,0
0,2,58,51076,8,8.249282837091698e-05,0
0,2,58,51077,0,0.06253957748412908,0
0,2,58,51077,8,0.00010395050048828125,0
0,2,78,25587,11,0.051698207855226386,0
0,2,58,51078,0,0.010775566101072442,0
0,2,58,51078,8,0.00010848045349121094,0
0,2,58,51079,0,0.06247210502624334,0
0,2,58,51079,8,9.083747864124803e-05,0
0,2,78,25588,11,0.051630020141599786,0
0,2,58,51080,0,0.010869264602661133,0
0,2,58,51080,8,0.00011587142944158302,0
0,2,58,51081,0,0.06245589256286799,0
0,2,58,51081,8,9.584426879882812e-05,0
0,2,78,25589,11,0.051530361175538886,0
0,2,58,51082,0,0.010950326919555664,0
0,2,58,51082,8,9.465217590154396e-05,0
0,2,58,51083,0,0.0627927780151385,0
0,2,58,51083,8,0.00010347366332830177,0
0,2,78,25590,11,0.05115175247192383,0
0,2,58,51084,0,0.011320829391479492,0
0,2,58,51084,8,9.417533874334083e-05,0
0,2,58,51085,0,0.06248188018799006,0
0,2,58,51085,8,0.00010275840759277344,0
0,2,78,25591,11,0.05107760429382324,0
0,2,58,51086,0,0.011413335800170898,0
0,2,58,51086,8,9.512901306152344e-05,0
0,2,58,51087,0,0.06248784065246582,0
0,2,58,51087,8,8.654594421386719e-05,0
0,2,78,25592,11,0.05102014541625799,0
0,2,58,51088,0,0.011466264724731445,0
0,2,58,51088,8,8.58306884765625e-05,0
0,2,58,51089,0,0.06249189376831232,0
0,2,58,51089,8,9.226799011230469e-05,0
0,2,78,25593,11,0.05093169212341131,0
0,2,58,51090,0,0.011553764343263495,0
0,2,58,51090,8,9.346008300958886e-05,0
0,2,58,51091,0,0.062480688095091,0
0,2,58,51091,8,9.012222290039062e-05,0
0,2,78,25594,11,0.050858259201049805,0
0,2,58,51092,0,0.011635780334474433,0
0,2,58,51092,8,9.775161742986427e-05,0
0,2,58,51093,0,0.062479496002197266,0
0,2,58,51093,8,8.869171142400489e-05,0
0,2,78,25595,11,0.05076670646667658,0
0,2,58,51094,0,0.011712312698364258,0
0,2,58,51094,8,9.584426879882812e-05,0
0,2,58,51095,0,0.062478065490722656,0
0,2,58,51095,8,9.655952453613281e-05,0
0,2,78,25596,11,0.05069279670715332,0
0,2,58,51096,0,0.011788129806518555,0
0,2,58,51096,8,9.822845458984375e-05,0
1,2,60,11414,1,0.009301424026487481,0
0,2,68,11414,9,8.296966552912011e-05,0
0,2,58,51097,0,0.05309605598449707,0
0,2,58,51097,8,9.846687316894531e-05,0
0,2,78,25597,11,0.05060863494873047,0
0,2,58,51098,0,0.01186680793762207,0
0,2,58,51098,8,8.988380432128906e-05,0
0,2,58,51099,0,0.0624845027923584,0
0,2,58,51099,8,8.583068847833886e-05,0
0,2,78,25598,11,0.05073714256286266,0
0,2,58,51100,0,0.011758089065551758,0
0,2,58,51100,8,0.00010800361633478417,0
0,2,58,51101,0,0.0624732971191424,0
0,2,58,51101,8,9.441375732421875e-05,0
0,2,78,25599,11,0.05065369606017889,0
0,2,58,51102,0,0.011829853057861328,0
0,2,58,51102,8,9.584426879882812e-05,0
0,2,58,51103,0,0.06247901916504084,0
0,2,58,51103,8,0.00011754035949529396,0
0,2,78,25600,11,0.05054759979248047,0
0,2,58,51104,0,0.011915922164915216,0
0,2,58,51104,8,8.916854858398438e-05,0
0,2,58,51105,0,0.06248545646667658,0
0,2,58,51105,8,8.630752563476562e-05,0
0,2,78,25601,11,0.0504915714263916,0
0,2,58,51106,0,0.012004613876340997,0
0,2,58,51106,8,9.34600830078125e-05,0
0,2,58,51107,0,0.062481641769410956,0
0,2,58,51107,8,9.489059448242188e-05,0
0,2,78,25602,11,0.05040621757507324,0
0,2,58,51108,0,0.012078762054441583,0
0,2,58,51108,8,9.32216644304873e-05,0
0,2,58,51109,0,0.06248188018798828,0
