Source,Destination,Length,SequenceID,MessageType,Time Interval,Label
0,2,78,63180,11,0.027031000000000027,0
0,2,60,60824,0,5.3000000000302805e-05,0
0,2,60,60825,0,0.0634680000000003,0
1,2,58,65283,1,0.020526999999999518,0
0,2,68,65283,9,0.00018199999999968242,0
0,2,78,63181,11,0.04378800000000016,0
0,2,60,60826,0,5.500000000058236e-05,0
1,2,58,65284,1,0.0387619999999993,0
0,2,68,65284,9,0.00022300000000008424,0
0,2,60,60827,0,0.016494000000000675,0
1,2,58,65285,1,0.03680400000000006,0
0,2,68,65285,9,0.00023799999999951638,0
0,2,78,63182,11,0.02738700000000005,0
0,2,60,60828,0,5.3000000000302805e-05,0
1,2,58,65286,1,0.0029919999999998836,0
0,2,68,65286,9,0.00023700000000026478,0
1,2,58,65287,1,0.04766099999999973,0
0,2,68,65287,9,0.00018999999999991246,0
0,2,60,60829,0,0.012410000000000032,0
0,2,78,63183,11,0.06446099999999966,0
0,2,60,60830,0,5.500000000058236e-05,0
1,2,58,65288,1,0.014361000000000068,0
0,2,68,65288,9,0.00021099999999929508,0
0,2,60,60831,0,0.04890300000000014,0
1,2,58,65289,1,0.022334999999999994,0
0,2,68,65289,9,0.00016300000000057935,0
1,2,58,65290,1,0.029202999999999868,0
0,2,68,65290,9,0.00020699999999962415,0
0,2,78,63184,11,0.012340000000000018,0
0,2,60,60832,0,5.3000000000302805e-05,0
0,2,60,60833,0,0.055460000000000065,0
1,2,58,65291,1,0.019681999999999533,0
0,2,68,65291,9,0.00021399999999971442,0
0,2,78,63185,11,0.044198000000000626,0
0,2,60,60834,0,2.4999999999941735e-05,0
1,2,58,65292,1,0.03681299999999954,0
0,2,68,65292,9,0.00018999999999991246,0
0,2,60,60835,0,0.026863000000000525,0
1,2,58,65293,1,0.05936499999999967,0
0,2,68,65293,9,0.0001820000000005706,0
0,2,78,63186,11,0.004604999999999748,0
0,2,60,60836,0,3.0999999999892225e-05,0
0,2,60,60837,0,0.06384800000000013,0
1,2,58,65294,1,0.0010099999999999554,0
0,2,68,65294,9,0.0001879999999996329,0
1,2,58,65295,1,0.008193000000000339,0
0,2,68,65295,9,0.00018099999999954264,0
1,2,58,65296,1,0.0028600000000000847,0
0,2,68,65296,9,0.00018000000000029104,0
0,2,78,63187,11,0.04411499999999968,0
0,2,60,60838,0,4.300000000068138e-05,0
1,2,58,65297,1,0.062084999999999724,0
0,2,68,65297,9,0.0001870000000003813,0
0,2,60,60839,0,0.001110999999999862,0
1,2,58,65298,1,0.009802999999999784,0
0,2,68,65298,9,0.00017400000000034055,0
0,2,78,63188,11,0.0543869999999993,0
0,2,60,60840,0,4.1000000000401826e-05,0
0,2,60,60841,0,0.06357799999999969,0
1,2,58,65299,1,0.0054280000000002104,0
0,2,68,65299,9,0.00021399999999971442,0
1,2,58,65300,1,0.019725000000000215,0
0,2,68,65300,9,0.00023200000000045407,0
0,2,78,63189,11,0.03877599999999948,0
0,2,60,60842,0,4.2000000000541604e-05,0
0,2,60,60843,0,0.055636999999999937,0
1,2,58,65301,1,0.02178399999999936,0
0,2,68,65301,9,0.00019200000000019202,0
1,2,58,65302,1,0.0013380000000005055,0
0,2,68,65302,9,0.00022999999999928633,0
0,2,78,63190,11,0.0403980000000006,0
0,2,60,60844,0,3.0999999999892225e-05,0
0,2,60,60845,0,0.06400000000000006,0
1,2,58,65303,1,0.008843999999999852,0
0,2,68,65303,9,0.00024499999999960664,0
1,2,58,65304,1,0.04744700000000002,0
0,2,68,65304,9,0.00022100000000069286,0
0,2,78,63191,11,0.007615999999998735,0
0,2,60,60846,0,4.2000000000541604e-05,0
1,2,58,65305,1,0.06340900000000005,0
0,2,60,60847,0,0.00020699999999962415,0
0,2,68,65305,9,0.00010300000000107445,0
0,2,78,63192,11,0.06404700000000041,0
0,2,60,60848,0,3.899999999923409e-05,0
1,2,58,65306,1,0.03680800000000062,0
0,2,68,65306,9,0.00021799999999849717,0
0,2,60,60849,0,0.018737000000001558,0
0,2,78,63193,11,0.06401099999999893,0
0,2,60,60850,0,3.0000000000640625e-05,0
1,2,58,65307,1,0.03454200000000007,0
0,2,68,65307,9,0.00022899999999914655,0
0,2,60,60851,0,0.029054000000000357,0
1,2,58,65308,1,0.03913400000000067,0
0,2,68,65308,9,0.000204000000000093,0
1,2,58,65309,1,0.0016039999999986065,0
0,2,68,65309,9,0.00022100000000158104,0
0,2,78,63194,11,0.022948999999998776,0
0,2,60,60852,0,3.0000000000640625e-05,0
0,2,60,60853,0,0.06386499999999984,0
1,2,58,65310,1,0.00847699999999918,0
0,2,68,65310,9,0.0002300000000001745,0
0,2,78,63195,11,0.04781999999999975,0
0,2,60,60854,0,4.2000000000541604e-05,0
1,2,58,65311,1,0.04144900000000007,0
0,2,68,65311,9,0.0001610000000002998,0
0,2,60,60855,0,0.021991999999999123,1
0,2,60,60855,0,0.007108000000000558,1
0,2,60,60855,0,0.014988999999999919,1
1,2,58,65312,1,0.009769999999999612,0
0,2,68,65312,9,0.00023700000000026478,0
1,2,58,65313,1,0.0021780000000006794,0
0,2,68,65313,9,0.00021499999999896602,0
0,2,60,60855,0,0.0026170000000007576,1
0,2,60,60855,0,0.017977999999999383,1
0,2,78,63196,11,0.009241000000001165,0
0,2,60,60856,0,3.799999999998249e-05,1
0,2,60,60855,0,0.00573400000000035,1
0,2,60,60856,0,0.011985999999998498,1
0,2,60,60855,0,0.016001000000001042,1
0,2,60,60856,0,0.012008999999999048,1
1,2,58,65314,1,0.000780000000000669,0
0,2,68,65314,9,0.000204000000000093,0
0,2,60,60855,0,0.013012999999999053,1
0,2,60,60857,0,0.003899000000000541,1
0,2,60,60856,0,0.009090999999999738,1
0,2,60,60855,0,0.012006000000001293,1
0,2,60,60857,0,0.012002999999999986,1
0,2,60,60856,0,0.013073999999999586,1
1,2,58,65315,1,0.012008999999999048,0
0,2,68,65315,9,0.00013099999999965917,0
0,2,60,60855,0,0.0007750000000008583,1
0,2,78,63197,11,0.005240999999999829,0
0,2,60,60858,0,4.099999999951365e-05,1
0,2,60,60857,0,0.007731000000001487,1
0,2,60,60856,0,0.012984999999998692,1
0,2,60,60855,0,0.012014000000000635,1
0,2,60,60858,0,0.011993999999999616,1
0,2,60,60859,0,0.010974000000000927,1
0,2,60,60857,0,0.0020199999999999108,1
0,2,60,60856,0,0.013005999999998963,1
1,2,58,65316,1,0.008060999999999652,0
0,2,68,65316,9,0.00022200000000083264,0
0,2,60,60855,0,0.00570899999999952,1
0,2,60,60858,0,0.018022000000000205,1
0,2,78,63198,11,0.017423000000000854,0
0,2,60,60860,0,5.099999999913507e-05,1
0,2,60,60859,0,0.0025300000000001432,1
1,2,58,65317,1,0.012755999999999545,0
0,2,68,65317,9,0.00023600000000101318,0
0,2,60,60857,0,0.0019849999999994594,1
1,2,58,65318,1,0.010593000000000075,0
