Time,Source,Destination,Protocol,Length,SequenceID,MessageType
378.833131,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,3549,11
378.846567,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37448,0
378.846597,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37448,8
378.884182,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3559,11
378.884220,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7118,0
378.909071,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37449,0
378.909099,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37449,8
378.909584,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51603,11
378.947769,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7119,0
378.971576,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37450,0
378.971607,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37450,8
378.976129,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,3550,11
379.011508,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3560,11
379.011522,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7120,0
379.034080,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37451,0
379.034113,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37451,8
379.034588,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51604,11
379.067857,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7121,0
379.096584,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37452,0
379.096616,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37452,8
379.118129,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,3551,11
379.132105,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3561,11
379.132209,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7122,0
379.159088,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37453,0
379.159120,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37453,8
379.159592,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51605,11
379.195901,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7123,0
379.221592,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37454,0
379.221624,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37454,8
379.255124,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,3552,11
379.260042,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3562,11
379.260079,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7124,0
379.279906,c4:5a:b1:80:60:8a,01:00:0c:cc:cc:cd,-,68,-,-
379.279986,c4:5a:b1:80:60:8a,01:00:0c:cc:cc:cd,-,68,-,-
379.284096,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37455,0
379.284124,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37455,8
379.284596,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51606,11
379.323839,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7125,0
379.346600,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37456,0
379.346633,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37456,8
379.380096,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3563,11
379.380134,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7126,0
379.392124,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,3553,11
379.409105,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37457,0
379.409134,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37457,8
379.409600,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51607,11
379.443905,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7127,0
379.471609,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37458,0
379.471640,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37458,8
379.509620,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3564,11
379.509658,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7128,0
379.532125,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,3554,11
379.534114,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37459,0
379.534146,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37459,8
379.534604,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51608,11
379.572102,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7129,0
379.596618,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37460,0
379.596651,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37460,8
379.635839,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3565,11
379.635852,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7130,0
379.659122,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37461,0
379.659155,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37461,8
379.659608,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51609,11
379.672121,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,3555,11
379.691712,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7131,0
379.721626,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37462,0
379.721657,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37462,8
379.755839,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3566,11
379.755864,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7132,0
379.784130,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37463,0
379.784157,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37463,8
379.784612,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51610,11
379.811129,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,3556,11
379.819682,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7133,0
379.846634,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37464,0
379.846666,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37464,8
379.883988,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3567,11
379.884012,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7134,0
379.909139,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37465,0
379.909168,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37465,8
379.909616,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51611,11
379.947772,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7135,0
