Time,Source,Destination,Protocol,Length,SequenceID,MessageType
529.499703,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14202,Sync
529.499732,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14202,Follow_Up
529.509983,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20243,Sync
529.562207,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14203,Sync
529.562233,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14203,Follow_Up
529.562237,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7102,Announce
529.567695,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41767,Announce
529.574098,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42890,Announce
529.574127,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20244,Sync
529.624712,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14204,Sync
529.624764,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14204,Follow_Up
529.637964,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20245,Sync
529.687216,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14205,Sync
529.687245,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14205,Follow_Up
529.687248,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7103,Announce
529.694081,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42891,Announce
529.694118,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20246,Sync
529.717705,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41768,Announce
529.749721,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14206,Sync
529.749751,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14206,Follow_Up
529.757971,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20247,Sync
529.812225,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14207,Sync
529.812253,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14207,Follow_Up
529.812256,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7104,Announce
529.822121,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42892,Announce
529.822152,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20248,Sync
529.862689,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41769,Announce
529.874729,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14208,Sync
529.874760,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14208,Follow_Up
529.885991,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20249,Sync
529.932042,c4:5a:b1:80:60:8a,01:00:0c:cc:cc:cd,-,68,-,-
529.937233,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14209,Sync
529.937259,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14209,Follow_Up
529.937263,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7105,Announce
529.950105,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42893,Announce
529.950139,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20250,Sync
529.999738,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14210,Sync
529.999767,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14210,Follow_Up
530.005949,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20251,Sync
530.019700,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41770,Announce
530.062243,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14211,Sync
530.062268,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14211,Follow_Up
530.062272,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7106,Announce
