Time,Source,Destination,Protocol,Length,SequenceID,MessageType
29.851319,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17315,Sync
29.851348,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17315,Follow_Up
29.872404,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,61816,Announce
29.872416,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58096,Sync
29.913824,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17316,Sync
29.913847,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17316,Follow_Up
29.914132,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,8665,Announce
29.936204,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58097,Sync
29.976328,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17317,Sync
29.976351,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17317,Follow_Up
29.980497,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,61803,Announce
29.990751,c4:5a:b1:80:61:8a,33:33:ff:00:00:00,-,90,-,-
29.992651,c4:5a:b1:3a:1b:a6,33:33:ff:00:00:00,-,90,-,-
30.000421,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,61817,Announce
30.000433,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58098,Sync
